resume_id,job_id,variant_id,proxy_type,proxy_value,base_score,variant_score,score_delta,abs_delta,direction,context_classification,context_group,magnitude_category,audit_signal,primary_changed_component,explanation
R079,JOB003,R079_CF_COLLEGE_NAME,college+name,Indian Institute of Science Bangalore | Vikram Reddy,0.486572,0.488453,0.001881,0.001881,Score Increased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing college+name to Indian Institute of Science Bangalore | Vikram Reddy changed the score from 0.4866 to 0.4885 (delta +0.0019). semantic made the largest positive weighted contribution change (+0.0019).
R079,JOB003,R079_CF_NAME_CITY,name+city,Vikram Reddy | Bangalore,0.486572,0.488086,0.001514,0.001514,Score Increased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing name+city to Vikram Reddy | Bangalore changed the score from 0.4866 to 0.4881 (delta +0.0015). semantic made the largest positive weighted contribution change (+0.0015).
R079,JOB003,R079_CF_DEGREE_AGE,degree+age,M.E. | 40,0.486572,0.486572,0.0,0.0,No Change,Not Supported,Contextually Unsupported,Intersectional Change,No Material Change,skills,Changing degree+age to M.E. | 40 changed the score from 0.4866 to 0.4866 (delta +0.0000). No screening component changed.
R079,JOB003,R079_CF_COURSE_EXPERIENCE,course+experience,Sociology | 121,0.486572,0.416488,-0.070084,0.070084,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,education_course,Changing course+experience to Sociology | 121 changed the score from 0.4866 to 0.4165 (delta -0.0701). education_course made the largest negative weighted contribution change (-0.0706).
R079,JOB003,R079_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Science Bangalore | 121,0.486572,0.489181,0.002609,0.002609,Score Increased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing college+experience to Indian Institute of Science Bangalore | 121 changed the score from 0.4866 to 0.4892 (delta +0.0026). semantic made the largest positive weighted contribution change (+0.0026).
R079,JOB003,R079_CF_NAME_AGE,name+age,Vikram Reddy | 40,0.486572,0.487025,0.000453,0.000453,Score Increased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing name+age to Vikram Reddy | 40 changed the score from 0.4866 to 0.4870 (delta +0.0005). semantic made the largest positive weighted contribution change (+0.0005).
R080,JOB012,R080_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kharagpur | Delhi,0.555116,0.555244,0.000128,0.000128,Score Increased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing college+city to Indian Institute of Technology Kharagpur | Delhi changed the score from 0.5551 to 0.5552 (delta +0.0001). semantic made the largest positive weighted contribution change (+0.0001).
R080,JOB012,R080_CF_DEGREE_COURSE,degree+course,MCA | Sociology,0.555116,0.396077,-0.159039,0.159039,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,education_course,Changing degree+course to MCA | Sociology changed the score from 0.5551 to 0.3961 (delta -0.1590). education_course made the largest negative weighted contribution change (-0.1588).
R080,JOB012,R080_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kharagpur | Divya Rao,0.555116,0.553345,-0.001771,0.001771,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing college+name to Indian Institute of Technology Kharagpur | Divya Rao changed the score from 0.5551 to 0.5533 (delta -0.0018). semantic made the largest negative weighted contribution change (-0.0018).
R080,JOB012,R080_CF_NAME_CITY,name+city,Divya Rao | Delhi,0.555116,0.554704,-0.000412,0.000412,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing name+city to Divya Rao | Delhi changed the score from 0.5551 to 0.5547 (delta -0.0004). semantic made the largest negative weighted contribution change (-0.0004).
R080,JOB012,R080_CF_DEGREE_AGE,degree+age,MCA | 26,0.555116,0.484312,-0.070804,0.070804,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,education_course,Changing degree+age to MCA | 26 changed the score from 0.5551 to 0.4843 (delta -0.0708). education_course made the largest negative weighted contribution change (-0.0706).
R080,JOB012,R080_CF_COURSE_EXPERIENCE,course+experience,Sociology | 27,0.555116,0.466881,-0.088235,0.088235,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,education_course,Changing course+experience to Sociology | 27 changed the score from 0.5551 to 0.4669 (delta -0.0882). education_course made the largest negative weighted contribution change (-0.0882).
R080,JOB012,R080_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kharagpur | 27,0.555116,0.554582,-0.000534,0.000534,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing college+experience to Indian Institute of Technology Kharagpur | 27 changed the score from 0.5551 to 0.5546 (delta -0.0005). semantic made the largest negative weighted contribution change (-0.0005).
R080,JOB012,R080_CF_NAME_AGE,name+age,Divya Rao | 26,0.555116,0.553948,-0.001168,0.001168,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing name+age to Divya Rao | 26 changed the score from 0.5551 to 0.5539 (delta -0.0012). semantic made the largest negative weighted contribution change (-0.0012).
R081,JOB007,R081_CF_COLLEGE_CITY,college+city,NIT Tiruchirappalli | Chennai,0.589958,0.592195,0.002237,0.002237,Score Increased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing college+city to NIT Tiruchirappalli | Chennai changed the score from 0.5900 to 0.5922 (delta +0.0022). semantic made the largest positive weighted contribution change (+0.0022).
R081,JOB007,R081_CF_DEGREE_COURSE,degree+course,BCA | Electrical Engineering,0.589958,0.412427,-0.177531,0.177531,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,education_course,Changing degree+course to BCA | Electrical Engineering changed the score from 0.5900 to 0.4124 (delta -0.1775). education_course made the largest negative weighted contribution change (-0.1765).
R081,JOB007,R081_CF_COLLEGE_NAME,college+name,NIT Tiruchirappalli | Divya Rao,0.589958,0.591517,0.001559,0.001559,Score Increased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing college+name to NIT Tiruchirappalli | Divya Rao changed the score from 0.5900 to 0.5915 (delta +0.0016). semantic made the largest positive weighted contribution change (+0.0016).
R081,JOB007,R081_CF_NAME_CITY,name+city,Divya Rao | Chennai,0.589958,0.591333,0.001375,0.001375,Score Increased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing name+city to Divya Rao | Chennai changed the score from 0.5900 to 0.5913 (delta +0.0014). semantic made the largest positive weighted contribution change (+0.0014).
R081,JOB007,R081_CF_DEGREE_AGE,degree+age,BCA | 33,0.589958,0.50742,-0.082538,0.082538,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,education_course,Changing degree+age to BCA | 33 changed the score from 0.5900 to 0.5074 (delta -0.0825). education_course made the largest negative weighted contribution change (-0.0882).
R081,JOB007,R081_CF_COURSE_EXPERIENCE,course+experience,Electrical Engineering | 48,0.589958,0.49907,-0.090888,0.090888,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,education_course,Changing course+experience to Electrical Engineering | 48 changed the score from 0.5900 to 0.4991 (delta -0.0909). education_course made the largest negative weighted contribution change (-0.0882).
R081,JOB007,R081_CF_COLLEGE_EXPERIENCE,college+experience,NIT Tiruchirappalli | 48,0.589958,0.59284,0.002882,0.002882,Score Increased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing college+experience to NIT Tiruchirappalli | 48 changed the score from 0.5900 to 0.5928 (delta +0.0029). semantic made the largest positive weighted contribution change (+0.0029).
R081,JOB007,R081_CF_NAME_AGE,name+age,Divya Rao | 33,0.589958,0.592073,0.002115,0.002115,Score Increased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing name+age to Divya Rao | 33 changed the score from 0.5900 to 0.5921 (delta +0.0021). semantic made the largest positive weighted contribution change (+0.0021).
R082,JOB016,R082_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Bombay | Chennai,0.485126,0.486703,0.001577,0.001577,Score Increased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing college+city to Indian Institute of Technology Bombay | Chennai changed the score from 0.4851 to 0.4867 (delta +0.0016). semantic made the largest positive weighted contribution change (+0.0016).
R082,JOB016,R082_CF_DEGREE_COURSE,degree+course,M.Tech | Science,0.485126,0.562835,0.077709,0.077709,Score Increased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,education_course,Changing degree+course to M.Tech | Science changed the score from 0.4851 to 0.5628 (delta +0.0777). education_course made the largest positive weighted contribution change (+0.0706).
R082,JOB016,R082_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Bombay | Priya Nair,0.485126,0.477828,-0.007298,0.007298,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing college+name to Indian Institute of Technology Bombay | Priya Nair changed the score from 0.4851 to 0.4778 (delta -0.0073). semantic made the largest negative weighted contribution change (-0.0073).
R082,JOB016,R082_CF_NAME_CITY,name+city,Priya Nair | Chennai,0.485126,0.484881,-0.000245,0.000245,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing name+city to Priya Nair | Chennai changed the score from 0.4851 to 0.4849 (delta -0.0002). semantic made the largest negative weighted contribution change (-0.0002).
R082,JOB016,R082_CF_DEGREE_AGE,degree+age,M.Tech | 33,0.485126,0.491067,0.005941,0.005941,Score Increased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing degree+age to M.Tech | 33 changed the score from 0.4851 to 0.4911 (delta +0.0059). semantic made the largest positive weighted contribution change (+0.0059).
R082,JOB016,R082_CF_COURSE_EXPERIENCE,course+experience,Science | 63,0.485126,0.563489,0.078363,0.078363,Score Increased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,education_course,Changing course+experience to Science | 63 changed the score from 0.4851 to 0.5635 (delta +0.0784). education_course made the largest positive weighted contribution change (+0.0706).
R082,JOB016,R082_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Bombay | 63,0.485126,0.485131,5e-06,5e-06,Score Increased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing college+experience to Indian Institute of Technology Bombay | 63 changed the score from 0.4851 to 0.4851 (delta +0.0000). semantic made the largest positive weighted contribution change (+0.0000).
R082,JOB016,R082_CF_NAME_AGE,name+age,Priya Nair | 33,0.485126,0.483749,-0.001377,0.001377,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing name+age to Priya Nair | 33 changed the score from 0.4851 to 0.4837 (delta -0.0014). semantic made the largest negative weighted contribution change (-0.0014).
R083,JOB017,R083_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kanpur | Pune,0.559715,0.563887,0.004172,0.004172,Score Increased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing college+city to Indian Institute of Technology Kanpur | Pune changed the score from 0.5597 to 0.5639 (delta +0.0042). semantic made the largest positive weighted contribution change (+0.0042).
R083,JOB017,R083_CF_DEGREE_COURSE,degree+course,M.Sc | Economics,0.559715,0.389376,-0.170339,0.170339,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,education_course,Changing degree+course to M.Sc | Economics changed the score from 0.5597 to 0.3894 (delta -0.1703). education_course made the largest negative weighted contribution change (-0.1588).
